"","GEOID","NAME","mediumIncomeE","mediumIncomeM","hDegree_pE","hDegree_pM","belowPoverty_pE","belowPoverty_pM","geometry"
"1","19001","Adair County, Iowa",53363,3262,94.2,1.2,10.9,2.3,list(list(c(-94.700715, -94.700572, -94.700529, -94.700481, -94.70062, -94.700629, -94.681699, -94.657816, -94.628995, -94.624235, -94.585896, -94.52857, -94.528454, -94.523433, -94.51759, -94.513996, -94.488166, -94.471088, -94.414327, -94.356763, -94.356711, -94.337647, -94.330605, -94.328174, -94.308902, -94.29525, -94.28602, -94.280053, -94.272753, -94.241593, -94.241448, -94.241524, -94.241718, -94.241532, -94.241304, -94.241454, -94.24147, -94.241482, -94.241468, -94.241506, -94.241453, -94.241428, 
-94.241392, -94.241563, -94.241705, -94.241637, -94.260809, -94.357061, -94.395183, -94.470269, -94.470603, -94.547455, -94.585358, -94.604384, -94.606302, -94.630337, -94.637795, -94.642893, -94.661892, -94.700589, -94.700593, -94.700537, -94.700445, -94.700097, -94.70018, -94.700697, -94.700715, 41.467253, 41.482504, 41.489726, 41.497052, 41.500669, 41.504148, 41.504092, 41.504078, 41.503957, 41.503998, 41.503938, 41.503621, 41.503726, 41.503662, 41.50365, 41.503853, 41.503817, 41.50381, 41.503754, 
41.503664, 41.503664, 41.503641, 41.503612, 41.503747, 41.503689, 41.503681, 41.50368, 41.503659, 41.50357, 41.503679, 41.460543, 41.426802, 41.422456, 41.417118, 41.411263, 41.38821, 41.373755, 41.359376, 41.355125, 41.341268, 41.337155, 41.336089, 41.330504, 41.3016, 41.243738, 41.157134, 41.157208, 41.157449, 41.157511, 41.157575, 41.157566, 41.157806, 41.157886, 41.157919, 41.157851, 41.157949, 41.15778, 41.157956, 41.157953, 41.158085, 41.200596, 41.244284, 41.244889, 41.331044, 41.345465, 41.417581, 
41.467253)))
"2","19003","Adams County, Iowa",49255,4672,93.8,1.6,14.1,3.3,list(list(c(-94.928604, -94.928056, -94.928041, -94.928179, -94.927733, -94.927864, -94.92784, -94.927683, -94.927684, -94.927464, -94.927584, -94.927632, -94.927632, -94.927609, -94.927587, -94.910699, -94.909863, -94.872398, -94.853213, -94.81495, -94.757481, -94.704982, -94.700589, -94.661892, -94.642893, -94.637795, -94.630337, -94.606302, -94.604384, -94.585358, -94.547455, -94.470603, -94.470711, -94.47056, -94.470529, -94.470749, -94.471013, -94.471044, -94.470513, -94.470498, -94.470493, 
-94.47046, -94.470452, -94.470467, -94.47051, -94.47053, -94.470592, -94.470779, -94.546735, -94.549922, -94.556373, -94.565604, -94.585531, -94.604592, -94.652121, -94.685387, -94.700152, -94.700347, -94.704141, -94.814826, -94.814858, -94.816179, -94.842749, -94.853008, -94.857717, -94.928459, -94.928604, 40.90177, 40.980222, 40.98621, 40.988401, 41.005595, 41.00849, 41.029968, 41.066023, 41.072318, 41.099516, 41.101474, 41.144396, 41.144596, 41.151719, 41.158508, 41.158424, 41.15847, 41.158446, 
41.158465, 41.158392, 41.158186, 41.157903, 41.158085, 41.157953, 41.157956, 41.15778, 41.157949, 41.157851, 41.157919, 41.157886, 41.157806, 41.157566, 41.12904, 41.107076, 41.0714, 41.057918, 41.047049, 41.044605, 40.985578, 40.978804, 40.968028, 40.957201, 40.949938, 40.942733, 40.935483, 40.910338, 40.906545, 40.899502, 40.899362, 40.899432, 40.899414, 40.899397, 40.899529, 40.899575, 40.899686, 40.899774, 40.899817, 40.89995, 40.899882, 40.900597, 40.900597, 40.900595, 40.900785, 40.900605, 
40.900601, 40.900653, 40.90177)))
"3","19005","Allamakee County, Iowa",52216,3646,88.3,2,11,2.1,list(list(c(-91.611023, -91.610469, -91.610834, -91.610912, -91.610914, -91.610913, -91.610661, -91.610768, -91.6108315885754, -91.591073, -91.551021, -91.54122, -91.533806, -91.521090953346, -91.491042, -91.4654882451186, -91.465274237785, -91.465063, -91.4616313289298, -91.461403, -91.445932, -91.441786, -91.4044282114128, -91.397319, -91.37695, -91.3717861794086, -91.371608, -91.369325, -91.2920801778662, -91.2826521385869, -91.261781, -91.246715, -91.217706, -91.21827, -91.2180007258734, -91.217615, 
